,text_surronding,,,,Gender
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_22608,un travail la distrayait de moi ; jamais tant envie,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_22632,coiffait . Dans le canot je me précipitais sur elle,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_22681,"se contenir , alors que me poussait surtout la manie",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_22711,"visibles ou de chavirer , me rendait nos ébats mille",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_22724,. Aussi ne me plaignais - je point de l',,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_22734,hostilité des propriétaires qui rendait ma présence chez Marthe très,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_22741,chez Marthe très difficile . Ma soi - disant idée,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_22790,était que du libertinage . Me l' avouais - je,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_22793,libertinage . Me l' avouais - je ? Tout amour,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_22810,", sa vieillesse . Etais - je à ce dernier",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_22821,où déjà l' amour ne me satisfaisait plus sans certaines,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_22830,certaines recherches . Car si ma volupté s' appuyait sur,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_22906,pour dérouter l' organisme . J' aimais tant cette rive,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_22917,"de la Marne , que je fréquentais l' autre ,",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_22931,de pouvoir contempler celle que j' aimais . La rive,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23015,Un parfum de provisoire excitait mes sens . D' avoir,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23045,", affadissait les autres . J' appréciais déjà le sommeil",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23069,lit aux draps frais . J' alléguais des raisons de,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23086,chez Marthe . Elle admirait ma force de caractère .,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23091,ma force de caractère . Je redoutais aussi l' agacement,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23124,l' au - delà . Je me reprochais mes critiques,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23127,"delà . Je me reprochais mes critiques , mes feintes",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23130,"me reprochais mes critiques , mes feintes , passant des",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23137,", passant des journées à me demander si j' aimais",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23140,journées à me demander si j' aimais Marthe plus ou,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23149,ou moins que naguère . Mon amour sophistiquait tout .,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23157,tout . De même que je traduisais faussement les phrases,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23173,"un sens plus profond , j' interprétais ses silences .",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23179,interprétais ses silences . Ai - je toujours eu tort,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23203,"nous avons touché juste . Mes jouissances , mes angoisses",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23206,"juste . Mes jouissances , mes angoisses étaient plus fortes",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23220,"elle , l' envie qui me prenait , d' une",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23236,"être couché seul , chez mes parents , me faisait",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23239,", chez mes parents , me faisait augurer l' insupportable",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23253,". D' autre part , je ne pouvais imaginer de",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23262,de vivre sans Marthe . Je commençais à connaître le,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23272,châtiment de l' adultère . J' en voulais à Marthe,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23292,la maison de Jacques à ma guise . Ces meubles,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23297,"ma guise . Ces meubles me devinrent odieux , que",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23302,"me devinrent odieux , que je n' avais pas choisis",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23308,n' avais pas choisis pour mon plaisir mais afin de,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23317,"de déplaire à Jacques . Je m' en fatiguais ,",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23325,"fatiguais , sans excuses . Je regrettais de n' avoir",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23339,choisir seule . Sans doute m??eussent - ils d' abord,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23353,"charme , ensuite , de m' y habituer , par",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23362,par amour pour elle . J' étais jaloux que le,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23376,revînt à Jacques . Marthe me regardait avec de grands,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23384,de grands yeux naïfs lorsque je lui disais amèrement :,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23412,Elle respectait tout ce que je disais . Croyant que,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23417,je disais . Croyant que j' avais oublié que ces,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23425,"que ces meubles venaient de moi , elle n' osait",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23430,"moi , elle n' osait me le rappeler . Elle",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23439,Elle se lamentait intérieurement de ma mauvaise mémoire . Dans,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23481,l' hôpital de Bourges . Je ne me réjouissais pas,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23499,eût quelque chose à dire me soulageait . Passant par,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23531,de la gare . Marthe me montra cette lettre .,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23561,"telle servitude préambulaire , avais - je du mal à",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23571,"ordonner ou défendre . Selon moi , mon silence voulait",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23578,mon silence voulait dire que je consentais . Pouvais -,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23582,que je consentais . Pouvais - je l' empêcher d',,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23608,"espèce de convention tacite , je n' allai pas chez",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23623,"surlendemain matin , un commissionnaire m' apporta chez mes parents",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23626,un commissionnaire m' apporta chez mes parents un mot qu',,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23637,ne devait remettre qu' à moi . Il était de,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23645,était de Marthe . Elle m' attendait au bord de,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23654,"de l' eau . Elle me suppliait de venir ,",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23660,"suppliait de venir , si j' avais encore de l'",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23669,l' amour pour elle . Je courus jusqu' au banc,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23677,au banc sur lequel Marthe m' attendait . Son bonjour,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23694,"style de son billet , me glaça . Je crus",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23697,"billet , me glaça . Je crus son cœur changé",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23708,"Simplement , Marthe avait pris mon silence de l' avant",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23739,angoisse succédait le grief de me voir en vie puisque,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23749,seule la mort eût dû m' empêcher de venir hier,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23755,empêcher de venir hier . Ma stupeur ne pouvait se,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23762,ne pouvait se feindre . Je lui expliquai ma réserve,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23765,"feindre . Je lui expliquai ma réserve , mon respect",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23768,"lui expliquai ma réserve , mon respect pour ses devoirs",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23778,envers Jacques malade . Elle me crut à demi .,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23783,me crut à demi . J' étais irrité . Je,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23787,. J' étais irrité . Je faillis lui dire :,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23797,« Pour une fois que je ne mens pas .,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23838,attitude de Marthe envers Jacques m' était flatteuse . Je,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23842,"Jacques m' était flatteuse . Je l' embrassai , la",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23854,"« Le silence , dis - je , ne nous",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23876,"de nos pensées secrètes , moi la plaignant un peu",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23937,". « Il faut que tu partes » , dis",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23942,"tu partes » , dis - je , de façon",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23966,"dit - elle , si tu m' accompagnes . C'",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_23993,"actes les plus choquants , me conduisait vite de la",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_24003,colère à la gratitude . Je me cabrai . Je,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_24007,. Je me cabrai . Je me calmai . Je,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_24011,". Je me calmai . Je lui parlai doucement ,",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_24021,ému par sa naïveté . Je la traitais comme un,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_24032,qui demande la lune . Je lui représentai combien il,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_24045,elle se fît accompagner par moi . Que ma réponse,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_24048,accompagner par moi . Que ma réponse ne fût pas,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_24074,"la première fois , elle m' entendait prononcer le mot",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_24106,"crises de doute , comme moi , sur la moralité",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_24122,"mot , elle eût pu me croire amoral , étant",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_24149,"pour la première fois , je la mettais en garde",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_24162,une preuve que jusqu' alors je considérais que nous n',,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_24190,", maintenant , ce qu' il avait d' impossible .",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_24222,» prononcé à la légère m' instituait son directeur de,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_24229,son directeur de conscience . J' en usai comme ces,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_24257,en use avec injustice . Je répondis donc que je,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_24261,. Je répondis donc que je ne voyais aucun crime,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_24276,allât pas à Bourges . Je lui trouvai des motifs,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_24327,"Marthe dans un sens qui me convenait , je la",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_24330,"sens qui me convenait , je la façonnais peu à",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_24337,façonnais peu à peu à mon image . C' est,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_24344,". C' est de quoi je m' accusais , et",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_24357,"notre bonheur . Qu' elle me ressemblât , et que",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_24364,", et que ce fût mon œuvre , me ravissait",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_24367,"ce fût mon œuvre , me ravissait et me fâchait",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_24370,"œuvre , me ravissait et me fâchait . J' y",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_24373,ravissait et me fâchait . J' y voyais une raison,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_24382,raison de notre entente . J' y discernais aussi la,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_24394,désastres futurs . En effet je lui avais peu à,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_24401,"avais peu à peu communiqué mon incertitude , qui le",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_24416,d' en prendre aucune . Je la sentais comme moi,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Je-892>_24420,". Je la sentais comme moi les mains molles ,",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_26347,moindre effort pour oublier . Marthe m' avait donné un,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_26366,en servisse que pour ouvrir ses lettres . Pouvais -,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_26490,lettre contenait une photographie de Marthe . Moi si superstitieux,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_26557,qu' il arrivât malheur à Marthe me soutint pendant ce,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_26582,les bains de mer à Marthe . Tout en m',,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_26593,"de méchanceté , je les lui défendis , ne voulant",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_26606,autres que moi pussent voir son corps . Du reste,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_26616,", puisque de toute manière Marthe devait passer un mois",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_26641,sa photographie en blanc que Marthe m' avait montrée le,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_26681,plus élégants que moi . Son mari la protégerait contre,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_26683,que moi . Son mari la protégerait contre eux .,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_26719,"j' étais l' amant de Marthe , et , m'",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_26730,"de ce titre , de la lui recommander . Parfois",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_26731,"ce titre , de la lui recommander . Parfois j'",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_26737,"recommander . Parfois j' enviais Marthe , adorée par Jacques",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_26755,pas chercher ensemble à faire son bonheur ? Dans ces,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_26786,ne devions pas être jaloux l' un de l' autre,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_26806,douce . Dans chaque lettre Marthe me demandait d' aller,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_26812,me demandait d' aller chez elle . Son insistance me,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_26814,d' aller chez elle . Son insistance me rappelait celle,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_26894,"pas de l' expliquer à Marthe , et lui racontais",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_26897,"expliquer à Marthe , et lui racontais que je me",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_26904,"que je me rendais chez elle; de même , à",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_26924,Pourtant je devais aller chez Marthe; mais dans de singulières,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_26949,ses correspondants défendaient de revoir Marthe . Mon isolement me,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_26988,"lui cachai l' absence de Marthe , pour qu' elle",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_26992,"de Marthe , pour qu' elle ne s' effarouchât pas",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_27006,combien elle serait heureuse de la revoir . J' affirme,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_27067,"lui apprendre l' absence de Marthe . Oui , c'",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_27088,"je ne trouvais rien à lui dire de surprenant ,",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_27095,"de surprenant , tandis qu' elle bénéficiait d' une sorte",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_27104,sorte d' exotisme et me surprenait à chaque phrase .,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_27124,qui se comprennent mal . Elle portait au cou une,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_27179,"Ce qui gâtait un peu son air de couventine ,",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_27199,"Pigier , où d' ailleurs elle étudiait une heure par",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_27218,la machine à écrire . Elle me montra ses devoirs,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_27221,écrire . Elle me montra ses devoirs dactylographiés . Chaque,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_27238,marge par le professeur . Elle sortit d' un sac,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_27248,"à main affreux , évidemment son œuvre , un étui",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_27261,d' une couronne comtale . Elle m' offrit une cigarette,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_27267,"m' offrit une cigarette . Elle ne fumait pas ,",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_27273,"ne fumait pas , mais portait toujours cet étui ,",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_27280,"cet étui , parce que ses amies fumaient . Elle",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-1065>_27284,que ses amies fumaient . Elle me parlait de coutumes,,,,Female
