,text_surronding,Gender,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152494,"fait sentir tout ce que je puis , j' irai",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152497,"ce que je puis , j' irai chez madame de",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152504,chez madame de Montcornet . Lucien eut avec le jeune,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152516,conversation étincelante d' esprit  il était jaloux de prouver,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152537,s' étaient grossièrement trompées en le méprisant ,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152541,en le méprisant  mais il montra le bout de,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152552,oreille en essayant d' établir ses droits à porter le,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152570,", le duc de Rhétoré l' appela Chardon . –",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152575,"l' appela Chardon . – Vous devriez , lui dit",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152578,". – Vous devriez , lui dit le duc ,",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152580,"Vous devriez , lui dit le duc , vous faire",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152587,", vous faire royaliste . Vous vous êtes montré un",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152613,une ordonnance du roi qui vous rende le titre et,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152621,"titre et le nom de vos ancêtres maternels , est",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152634,en récompense des services que vous rendrez au Château .,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152642,Château . Les Libéraux ne vous feront jamais comte !,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152648,"feront jamais comte ! Voyez - vous , la Restauration",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152686,derniers moments de liberté pour vous rendre redoutable . Dans,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152710,sûres que le talent . Vous pouvez ainsi tout avoir,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152722,", noblesse et beauté , vous arriverez à tout .",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152739,que pour vendre avec avantage votre royalisme . Le duc,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152745,royalisme . Le duc pria Lucien d' accepter l' invitation,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152754,invitation à dîner que devait lui envoyer le ministre avec,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152760,envoyer le ministre avec lequel il avait soupé chez Florine,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152766,avait soupé chez Florine . Lucien fut en un moment,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152785,de voir s' ouvrir devant lui les portes des salons,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152792,portes des salons d' où il se croyait à jamais,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152802,banni quelques mois auparavant . Il admira le pouvoir de,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152824,de la société présente . Lucien comprit que peut -,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152834,être Lousteau se repentait de lui avoir ouvert les portes,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152842,"les portes du temple , il sentait déjà pour son",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152846,", il sentait déjà pour son propre compte la nécessité",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152876,Un poète serait venu vers lui comme il s' était,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152878,serait venu vers lui comme il s' était jeté dans,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152888,"les bras d' Étienne , il n' osait se demander",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152904,Le jeune duc aperçut chez Lucien les traces d' une,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152926,": il avait découvert à cet ambitieux , sans volonté",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152945,horizon politique comme les journalistes lui avaient montré du haut,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_152993,littéraire et ses richesses . Lucien ignorait la petite conspiration,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153000,la petite conspiration ourdie contre lui par les gens que,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153038,parlant de l' esprit de Lucien . Chargé par madame,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153047,"madame de Bargeton de sonder le journaliste , il avait",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153053,"journaliste , il avait espéré le rencontrer à l' Ambigu",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153149,"avait reconnu le caractère de Lucien , il venait de",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153154,"Lucien , il venait de le prendre par ses vanités",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153164,", et s' essayait sur lui à devenir diplomate .",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153169,"lui à devenir diplomate . Lucien , la pièce jouée",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153184,Saint - Fiacre y faire son article sur la pièce,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153190,"article sur la pièce . Sa critique fut , par",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153201,", âpre et mordante ; il se plut à essayer",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153206,il se plut à essayer son pouvoir . Le mélodrame,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153221,Panorama - Dramatique  mais il voulait savoir s' il,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153225,"mais il voulait savoir s' il pouvait , comme on",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153231,"pouvait , comme on le lui avait dit , tuer",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153253,"en déjeunant avec Coralie , il déplia le journal ,",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153263,après lui avoir dit qu' il y éreintait l' Ambigu,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153271,l' Ambigu - Comique . Lucien ne fut pas médiocrement,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153281,"étonné de lire , après son article sur madame de",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153325,"que , tout en conservant sa spirituelle analyse , il",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153329,"conservant sa spirituelle analyse , il en sortait une conclusion",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153345,la caisse du théâtre . Sa fureur ne saurait se,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153352,ne saurait se décrire  il se proposa de dire,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153362,deux mots à Lousteau . Il se croyait déjà nécessaire,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153369,"croyait déjà nécessaire , et se promettait de ne pas",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153386,"niais . Pour établir définitivement sa puissance , il écrivit",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153389,"établir définitivement sa puissance , il écrivit l' article où",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153394,il écrivit l' article où il résumait et balançait toutes,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153397,article où il résumait et balançait toutes les opinions émises,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153423,", une fois monté , il brocha l' un de",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153428,il brocha l' un de ses articles Variétés dus au,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153497,"vint chercher l' article de Lucien , fait d' avance",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153529,composition du numéro . Quand Lucien lui eut lu l',Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153553,"fortune du journal , Étienne l' embrassa sur les deux",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153560,sur les deux yeux et le nomma la providence des,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153572,– Pourquoi donc t' amuses - tu à changer l',Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153579,à changer l' esprit de mes articles ? dit Lucien,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153583,"de mes articles ? dit Lucien , qui n' avait",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153585,"articles ? dit Lucien , qui n' avait fait ce",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153599,donner plus de force à ses griefs . – Moi,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153603,à ses griefs . – Moi ! s' écria Lousteau,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153607,– Moi ! s' écria Lousteau . – Eh !,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153629,"répondit Étienne en riant , tu n' es pas encore",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153709,acteurs et des auteurs . Le drôle se fait donc,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153730,juge des grands ! Comprends - tu ? Nous sommes,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153742,beaucoup d' indulgence . – Je comprends que je ne,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153745,. – Je comprends que je ne suis pas libre,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153754,libre d' écrire ce que je pense … – Eh,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153761,"… – Eh ! que t' importe , si tu",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153765,"que t' importe , si tu y fais tes orges",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153768,", si tu y fais tes orges , s' écria",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153773,"tes orges , s' écria Lousteau . D' ailleurs ,",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153778,"Lousteau . D' ailleurs , mon cher , quel grief",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153784,"cher , quel grief as - tu contre le théâtre",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153791,contre le théâtre ? il te faut une raison pour,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153827,aucun effet . Le directeur t' a - t -,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153837,il manqué ?– Il ne m' avait pas réservé de,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153848,". – Bon , fit Lousteau . Je montrerai ton",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153850,"Bon , fit Lousteau . Je montrerai ton article au",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153852,"fit Lousteau . Je montrerai ton article au directeur ,",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153857,"ton article au directeur , je lui dirai que je",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153862,"je lui dirai que je t' ai adouci , tu",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153866,"je t' ai adouci , tu t' en trouveras mieux",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153886,"demain des billets , il t' en signera quarante en",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153898,"les mois , et je te mènerai chez un homme",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153905,chez un homme avec qui tu t' entendras pour les,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153913,pour les placer  il te les achètera tous à,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_153944,que sur les livres . Tu verras un autre Barbet,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_154005,"çà , d' où viens - tu ? s' écria",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_154010,- tu ? s' écria Lousteau . Pour qui prends,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_154015,Lousteau . Pour qui prends - tu Finot ? Sous,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-8763>_154053,est issu . N' as - tu pas vu dans,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72067,deux écussons étaient adossés . Lucien fut étonné du grand,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72081,saluaient les deux cousines  il ignorait que tout ce,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72116,"à cheval , parmi lesquels Lucien remarqua de Marsay et",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72140,". Il fut facile à Lucien de voir , au",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72180,"prétexte pour ne pas recevoir Lucien , puisqu' elle ne",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72194,à un autre jour . Le poète furieux s' approcha,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72203,"approcha de la calèche , alla lentement , et ,",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72209,"lentement , et , quand il fut en vue des",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72217,"vue des deux femmes , il les salua : madame",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72227,"de Bargeton ne voulut pas le voir , la marquise",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72232,"le voir , la marquise le lorgna et ne répondit",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72239,et ne répondit pas à son salut . La réprobation,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72263,"en s' efforçant de blesser Lucien , les hobereaux admettaient",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72268,"Lucien , les hobereaux admettaient son pouvoir et le tenaient",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72271,hobereaux admettaient son pouvoir et le tenaient pour un homme,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72308,. Un froid mortel saisit le pauvre poète quand de,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72314,pauvre poète quand de Marsay le lorgna ,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72330,singulièrement qu' il semblait à Lucien que ce fût le,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72355,la vengeance s' emparèrent de cet homme dédaigné : s',Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72360,cet homme dédaigné : s' il avait tenu madame de,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72367,"tenu madame de Bargeton , il l' aurait égorgée ;",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72372,il l' aurait égorgée  il se fit Fouquier -,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72392,"Espard à l' échafaud , il aurait voulu pouvoir faire",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72412,ont inventés les sauvages . Il vit passer Canalis à,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72450,"tout prix ! se disait Lucien , l' or est",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72467,"s' agenouille . Non ! lui cria sa conscience ,",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72469,". Non ! lui cria sa conscience , mais la",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72494,le mot de David . Mon Dieu ! pourquoi suis,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72499,Mon Dieu ! pourquoi suis - je ici ? mais,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72504,- je ici ? mais je triompherai ! Je passerai,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72507,? mais je triompherai ! Je passerai dans cette avenue,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72517,en calèche à chasseur ! j' aurai des marquises d',Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72526,d' Espard !Au moment où il se disait ces paroles,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72533,"disait ces paroles enragées , il était chez Hurbain et",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72539,était chez Hurbain et y dînait à quarante sous .,Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72551,", à neuf heures , il alla chez Louise dans",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72575,"n' y était pas pour lui , mais encore le",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72582,"mais encore le portier ne le laissa pas monter ,",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72587,"le laissa pas monter , il resta dans la rue",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72614,"madame de Bargeton , vit le poète du coin de",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72622,"coin de l' œil et l' évita . Lucien ,",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72625,"œil et l' évita . Lucien , piqué au vif",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72632,"piqué au vif , poursuivit son rival ; du Châtelet",Male,
Balzac-Honore-de_Illusions-perdues_<Lucien-4084>_72644,"serré , se retourna et le salua dans l' intention",Male,
